0.518417987873, 0.752565661199
0.08273856908, 0.530894218924
0.813732477587, 0.944141924825
0.398944803903, 0.666494472401
0.795087472921, 0.925452674643
0.488411188795, 0.76867723914
0.158309867713, 0.607826270799
0.22199317109, 0.563678056823
0.628787908879, 0.859947319236
0.244290866958, 0.541277651541
0.493415051897, 0.661188046353
0.849980032386, 0.862070322527
0.702942077118, 0.771442647637
0.918610907938, 0.952541294883
0.296079932734, 0.550184962045
0.296800501576, 0.598212528346
0.0123694116004, 0.482522885296
0.407685728677, 0.660127005615
0.922749613946, 0.950489806781
0.514737967001, 0.783007598818
0.259097596411, 0.607786595299
0.546358348541, 0.724336863393
0.953630505727, 0.947205142029
0.859706886988, 0.904824094529
0.526717565459, 0.763821436514
0.985624402804, 0.982436104631
0.484931074988, 0.722626967798
0.510354797339, 0.720900760355
0.332048149536, 0.658801267026
0.0291115636727, 0.520484690729
0.0229330924391, 0.561474925866
0.965157547014, 0.974131267878
0.0539621021451, 0.479745759533
0.58349974372, 0.73395262586
0.383409066067, 0.648006392881
0.566081996093, 0.773231926452
0.879937031201, 0.893355342297
0.265819117536, 0.656530946083
0.00221421253244, 0.476249949786
0.769932676891, 0.892419548726
0.779514585556, 0.82683710511
0.701552832581, 0.864347320867
0.801401530411, 0.875042138802
0.165612861201, 0.572167825951
0.635356205582, 0.780237507732
0.284685880641, 0.575334732936
0.0203913784482, 0.460769371823
0.572618648808, 0.766995423048
0.0355090317603, 0.448829073311
0.144164300653, 0.488234257418
